HYBAS_ID,h_flood_prone_terrain,hydrobasins_upstream_area_km2,hydrobasins_local_area_km2,hydrobasins_upstream_to_local_area_ratio,hydrobasins_dist_main,hydrobasins_dist_sink,hydrobasins_order,hydrobasins_pfaf_id,hydrobasins_main_bas,hydrobasins_next_down
4060817150,9.439871479348433,12579.1,7572.3,1.661199371393104,844.2,844.2,3,434427,4060009880,4060804910
4060817400,7.93905186036538,2803.7,2803.7,1.0,844.3,844.3,4,434426,4060009880,4060804910
4060748310,14.073229356636926,1293973.9,22235.0,58.19536316617944,902.2,902.2,1,434700,4060009880,4060748320
4060748300,12.015560235094803,165306.1,508.2,325.27764659582846,902.2,902.2,2,434610,4060009880,4060748320
4060656300,9.886254919972586,19657.3,0.5,39314.6,903.7,903.7,2,434295,4060009880,4060676710
4060656150,8.712727079682328,6078.8,6078.6,1.0000329023130325,903.9,903.9,3,434294,4060009880,4060676710
4060656290,9.450584865103089,12714.6,3883.3,3.274174027244869,904.1,904.1,2,434297,4060009880,4060656300
4060656140,8.84554684707706,6942.4,6942.4,1.0,904.3,904.3,3,434296,4060009880,4060656300
4060744670,11.88681183881373,145336.2,14961.3,9.714142487618055,946.7,946.7,2,434630,4060009880,4060748300
4060744360,9.876260230281645,19461.8,19461.8,1.0,946.7,946.7,3,434620,4060009880,4060748300
4060859240,9.115612022875542,9095.2,9095.1,1.0000109949313367,1013.1,1013.1,3,434480,4060009880,4060817390
4060859250,10.759813819642225,47088.9,86.5,544.3803468208092,1013.3,1013.3,2,434491,4060009880,4060817390
4060816210,7.919828806233008,2750.3,2750.0,1.000109090909091,1017.2,1017.2,4,434428,4060009880,4060817150
4060816400,7.7221018749439265,2256.7,2256.7,1.0,1017.4,1017.4,3,434429,4060009880,4060817150
4060861310,8.031287796610469,3074.7,3074.7,1.0,1025.1,1025.1,3,434492,4060009880,4060859250
4060861390,10.690329973223367,43928.0,9167.1,4.791918927468883,1025.3,1025.3,2,434493,4060009880,4060859250
4060654030,8.56746796728986,5256.8,5256.8,1.0,1042.9,1042.9,2,434299,4060009880,4060656290
4060654220,8.18202810010823,3575.1,3575.0,1.0000279720279721,1042.9,1042.9,3,434298,4060009880,4060656290
4060783120,13.826668970673797,1011219.9,3925.2,257.62251605013756,1134.2,1134.2,1,434911,4060009880,4060748310
4060783330,12.47055888777873,260551.3,6993.3,37.25727482018503,1134.2,1134.2,2,434810,4060009880,4060748310
4060795650,11.927753933017966,151410.1,1134.3,133.4832936612889,1186.0,1186.0,2,434830,4060009880,4060783330
4060795660,11.534189768594935,102148.2,19222.7,5.31393612759914,1186.2,1186.2,3,434821,4060009880,4060783330
4060897200,8.952307712547396,7724.7,7724.7,1.0,1211.6,1211.6,3,434494,4060009880,4060861390
4060897210,10.204980070261314,27036.5,212.1,127.47053276756247,1211.7,1211.7,2,434495,4060009880,4060861390
4060896760,8.965181246604292,7824.8,7824.7,1.0000127800426855,1231.9,1231.9,3,434496,4060009880,4060897210
4060802670,11.701528087837191,120755.1,562.3,214.75208963186913,1232.1,1232.1,2,434850,4060009880,4060795650
4060896610,9.852215310558552,18999.4,4087.6,4.6480575398767,1232.1,1232.1,2,434497,4060009880,4060897210
4060802680,10.292884252465228,29520.8,29520.5,1.0000101624294981,1232.2,1232.2,3,434840,4060009880,4060795650
4060801390,11.443447833148827,93287.1,14070.3,6.630071853478604,1274.3,1274.3,2,434870,4060009880,4060802670
4060801220,10.200152904238953,26906.3,26906.3,1.0,1274.6,1274.6,3,434860,4060009880,4060802670
4060893870,8.87269745037063,7133.5,7133.5,1.0,1284.5,1284.5,2,434499,4060009880,4060896610
4060893880,8.959195929246913,7778.1,7778.0,1.0000128567755207,1284.7,1284.7,3,434498,4060009880,4060896610
4060835350,8.881058224600306,7193.4,7193.4,1.0,1374.5,1374.5,4,434822,4060009880,4060795660
4060835360,11.234979839113869,75732.8,10666.7,7.099927812725585,1374.7,1374.7,3,434823,4060009880,4060795660
4060756940,13.81547655738626,999965.0,2075.6,481.7715359414145,1380.6,1380.6,1,434913,4060009880,4060783120
4060756820,8.89918494333876,7325.0,7324.8,1.0000273044997816,1380.8,1380.8,2,434912,4060009880,4060783120
4060704560,10.088002535344804,24051.7,24051.3,1.0000166311176528,1381.7,1381.7,3,434640,4060009880,4060744670
4060704410,11.574242552859035,106322.6,11720.5,9.071507188259886,1381.9,1381.9,2,434650,4060009880,4060744670
4060752740,13.796522928467146,981190.5,13357.8,73.4544984952612,1472.4,1472.4,1,434915,4060009880,4060756940
4060752870,9.737733985469593,16944.1,16944.1,1.0,1472.4,1472.4,2,434914,4060009880,4060756940
4060687420,11.270266470118635,78452.9,4553.1,17.230656036546527,1508.2,1508.2,2,434670,4060009880,4060704410
4060687330,9.689669136681168,16148.9,16148.9,1.0,1508.3,1508.3,3,434660,4060009880,4060704410
4060856600,9.243233415278208,10333.4,10333.4,1.0,1520.6,1520.6,4,434824,4060009880,4060835360
4060856770,10.910251329573706,54733.6,1295.8,42.239234449760765,1520.8,1520.8,3,434825,4060009880,4060835360
4060863840,9.374141479132758,11778.8,11778.7,1.0000084899012622,1579.1,1579.1,4,434826,4060009880,4060856770
4060863830,10.63728951363685,41658.7,20299.1,2.0522436955332997,1579.2,1579.2,3,434827,4060009880,4060856770
4060815910,11.009664490296505,60454.6,5890.2,10.263590370445826,1587.8,1587.8,2,434891,4060009880,4060801390
4060815730,9.872739643587348,19393.4,19393.4,1.0,1588.0,1588.0,3,434880,4060009880,4060801390
4060680810,11.025560801313048,61423.3,4207.8,14.597485621940207,1633.0,1633.0,2,434691,4060009880,4060687420
4060681060,9.431762442392053,12477.5,12477.5,1.0,1633.0,1633.0,3,434680,4060009880,4060687420
4060830030,10.757438943302652,46977.2,6908.3,6.800110012593546,1678.5,1678.5,2,434893,4060009880,4060815910
4060830110,8.934323331054905,7587.0,7587.0,1.0,1678.5,1678.5,3,434892,4060009880,4060815910
4060732820,13.778458635283807,963625.1,11578.5,83.22538325344388,1685.7,1685.7,1,434917,4060009880,4060752740
4060732480,8.391425865980748,4408.1,4408.1,1.0,1685.7,1685.7,2,434916,4060009880,4060752740
4060678630,10.85061006248195,51564.6,2716.5,18.98199889563777,1720.4,1720.4,2,434693,4060009880,4060680810
4060678440,8.639800128882534,5651.2,5651.2,1.0,1720.5,1720.5,3,434692,4060009880,4060680810
4060679920,10.65755342931545,42511.5,10785.4,3.94157843009995,1806.3,1806.3,2,434695,4060009880,4060678630
4060679720,8.754255426867653,6336.6,6336.6,1.0,1806.3,1806.3,3,434694,4060009880,4060678630
4060736820,13.760926275262996,946877.7,9737.7,97.23833143350072,1818.3,1818.3,1,434919,4060009880,4060732820
4060736830,8.549970110930175,5165.6,5165.6,1.0,1818.3,1818.3,2,434918,4060009880,4060732820
4060857710,10.487157421718035,35851.1,235.5,152.23397027600848,1840.4,1840.4,2,434895,4060009880,4060830030
4060857900,8.347258598433172,4217.6,4217.6,1.0,1840.4,1840.4,3,434894,4060009880,4060830030
4060884440,9.40379143211288,12133.3,12133.3,1.0,1861.0,1861.0,3,434829,4060009880,4060863830
4060884430,9.12995427201693,9226.6,9226.6,1.0,1861.0,1861.0,4,434828,4060009880,4060863830
4060855550,10.135796968674631,25229.2,702.9,35.893014653578035,1864.5,1864.5,2,434897,4060009880,4060857710
4060855410,9.2483776928893,10386.7,10386.7,1.0,1864.7,1864.7,3,434896,4060009880,4060857710
4060857280,9.783329198042276,17734.6,17734.2,1.0000225552886512,1906.8,1906.8,2,434899,4060009880,4060855550
4060857570,8.823647949191303,6792.0,6792.0,1.0,1906.8,1906.8,3,434898,4060009880,4060855550
4060688510,8.497704514832375,4902.5,4902.5,1.0,1930.7,1930.7,3,434696,4060009880,4060679920
4060688400,10.19706347209784,26823.3,18312.4,1.4647615823158078,1930.9,1930.9,2,434697,4060009880,4060679920
4060774570,11.37135844442127,86798.7,4290.6,20.229967836666198,2060.1,2060.1,2,434921,4060009880,4060736820
4060774560,13.653387432478697,850335.5,11137.3,76.35023749023551,2060.3,2060.3,1,434930,4060009880,4060736820
4060789820,11.220638137926452,74654.4,11987.3,6.227791078891827,2148.1,2148.1,2,434923,4060009880,4060774570
4060789960,8.968841894939995,7853.5,7853.5,1.0,2148.3,2148.3,3,434922,4060009880,4060774570
4060779600,11.977799083181624,159180.3,2358.1,67.50362580043254,2187.2,2187.2,2,434941,4060009880,4060774560
